Area Code,Year,suicide_rates,crimes,population,population_density,unemployment,mean_income_support,n_is_claimants,house_sales,bankruptcy,processing,productivity,road_casualties,ofsted,infant_mortality,childhood_tooth_decay,gp_access,dental_access,mean_happiness_binary,Core City,Other City,Large Town,Medium Town,Small Town,Village or smaller,gardens_perc,income_support_rate,house_sales_pp,bankruptcy_pp,no_rainy_days,inflation,previous_period_happiness_change,Year_no_outliers,suicide_rates_no_outliers,crimes_no_outliers,population_no_outliers,population_density_no_outliers,unemployment_no_outliers,mean_income_support_no_outliers,n_is_claimants_no_outliers,house_sales_no_outliers,bankruptcy_no_outliers,processing_no_outliers,productivity_no_outliers,road_casualties_no_outliers,ofsted_no_outliers,infant_mortality_no_outliers,childhood_tooth_decay_no_outliers,gp_access_no_outliers,dental_access_no_outliers,Core City_no_outliers,Other City_no_outliers,Large Town_no_outliers,Medium Town_no_outliers,Small Town_no_outliers,Village or smaller_no_outliers,gardens_perc_no_outliers,income_support_rate_no_outliers,house_sales_pp_no_outliers,bankruptcy_pp_no_outliers,no_rainy_days_no_outliers,inflation_no_outliers,previous_period_happiness_change_no_outliers
E07000118,0.0,-1.0,0.1658189655036537,1484.0,7.318914808127488,0.3393214100000001,-3.4099999999999966,-464.0,102.0,-44.0,,0.2999999999999971,,,0.0025437482202958,218.5,,,1.0,0.0,0.0,13.291532212223768,37.1688922702906,22.58922090755656,26.95035460992908,0.938,-0.3126684636118598,0.068733153638814,-0.0296495956873315,15.700000000000015,-1.28287765,,,-1.0,0.1658189655036537,1484.0,7.318914808127488,0.3393214100000001,-3.4099999999999966,-464.0,102.0,-44.0,,0.2999999999999971,,,0.0025437482202958,218.5,,,,,13.291532212223768,37.1688922702906,22.58922090755656,26.95035460992908,0.938,-0.3126684636118598,0.068733153638814,-0.0296495956873315,15.700000000000015,,
E07000119,0.0,4.0,-4.07133912125348,-25.0,-0.1508778981381056,0.6993322599999994,-1.75,-369.0,10.0,4.0,,-5.310000000000002,,,9.309686729041568e-05,167.0,,,1.0,0.0,0.0,2.5721246313629957,56.485446852160536,26.822669573022186,14.119758943454288,0.904,14.76,-0.4,-0.16,15.700000000000015,-1.28287765,,,4.0,-4.07133912125348,-25.0,-0.1508778981381056,0.6993322599999994,-1.75,-369.0,10.0,4.0,,-5.310000000000002,,,9.309686729041568e-05,167.0,,,,,2.5721246313629957,56.485446852160536,26.822669573022186,14.119758943454288,0.904,14.76,-0.4,-0.16,15.700000000000015,,
E07000120,0.0,3.0,-0.963328632505494,-389.0,-5.328949621562288,-0.0589610099999999,-2.6399999999999864,-747.0,15.0,-10.0,,-0.3499999999999943,,,0.0019488919748261,-166.9000000000001,,,0.0,0.0,0.0,2.299564175472143,43.4570445882017,38.01606714926059,16.227324087065572,0.947,1.9203084832904884,-0.0385604113110539,0.0257069408740359,15.700000000000015,-1.28287765,,,3.0,-0.963328632505494,-389.0,-5.328949621562288,-0.0589610099999999,-2.6399999999999864,-747.0,15.0,-10.0,,-0.3499999999999943,,,0.0019488919748261,-166.9000000000001,,,,,2.299564175472143,43.4570445882017,38.01606714926059,16.227324087065572,0.947,1.9203084832904884,-0.0385604113110539,0.0257069408740359,15.700000000000015,,
E07000121,0.0,4.0,-6.080325969136794,1494.0,2.635218549398616,1.28642726,-3.620000000000005,-967.0,75.0,-22.0,,1.5700000000000074,,,-0.000655378434921,5.1000000000000085,,,1.0,0.0,0.0,0.0,59.43268044900604,11.680846171533686,28.88647337946028,0.872,-0.6472556894243642,0.0502008032128514,-0.0147255689424364,15.700000000000015,-1.28287765,,,4.0,-6.080325969136794,1494.0,2.635218549398616,1.28642726,-3.620000000000005,-967.0,75.0,-22.0,,1.5700000000000074,,,-0.000655378434921,5.1000000000000085,,,,,,59.43268044900604,11.680846171533686,28.88647337946028,0.872,-0.6472556894243642,0.0502008032128514,-0.0147255689424364,15.700000000000015,,
E07000122,0.0,5.0,-2.513789683510545,-35.0,-0.2066358444704974,1.4247120200000012,-3.0,-720.0,33.0,-22.0,,-0.960000000000008,,,-1.5866318626235436e-05,-266.29999999999995,,,0.0,0.0,0.0,0.0,33.662295226740845,43.25296948823244,23.084735285026717,0.936,20.571428571428573,-0.9428571428571428,0.6285714285714286,15.700000000000015,-1.28287765,,,5.0,-2.513789683510545,-35.0,-0.2066358444704974,1.4247120200000012,-3.0,-720.0,33.0,-22.0,,-0.960000000000008,,,-1.5866318626235436e-05,-266.29999999999995,,,,,,33.662295226740845,43.25296948823244,23.084735285026717,0.936,20.571428571428573,-0.9428571428571428,0.6285714285714286,15.700000000000015,,
E07000123,0.0,8.0,0.1407343117375603,402.0,2.825333259303079,0.2138118399999999,-4.200000000000003,-1252.0,-36.0,-33.0,,0.7000000000000028,,,-0.0008714875877594,165.5,,,1.0,0.0,0.0,67.51151261274603,25.10490052961545,0.1755981974739247,7.207988660164596,0.881,-3.114427860696517,-0.0895522388059701,-0.0820895522388059,15.700000000000015,-1.28287765,,,8.0,0.1407343117375603,402.0,2.825333259303079,0.2138118399999999,-4.200000000000003,-1252.0,-36.0,-33.0,,0.7000000000000028,,,-0.0008714875877594,165.5,,,,,67.51151261274603,25.10490052961545,0.1755981974739247,7.207988660164596,0.881,-3.114427860696517,-0.0895522388059701,-0.0820895522388059,15.700000000000015,,
E07000124,0.0,0.0,0.505737158387543,314.0,0.5384220735217013,0.45438832,-1.1099999999999994,-132.0,-21.0,-5.0,,4.980000000000004,,,0.0,0.2000000000000454,,,0.0,0.0,0.0,6.055145683881277,0.0,39.25985108625438,54.68500322986435,0.895,-0.4203821656050955,-0.0668789808917197,-0.0159235668789808,15.700000000000015,-1.28287765,,,0.0,0.505737158387543,314.0,0.5384220735217013,0.45438832,-1.1099999999999994,-132.0,-21.0,-5.0,,4.980000000000004,,,0.0,0.2000000000000454,,,,,6.055145683881277,,39.25985108625438,54.68500322986435,0.895,-0.4203821656050955,-0.0668789808917197,-0.0159235668789808,15.700000000000015,,
E07000125,0.0,-2.0,-2.645835954212544,279.0,2.0211357189013484,-2.3466817399999997,-4.379999999999996,-496.0,5.0,-26.0,,0.0799999999999983,,,-0.0010972234808613,-445.2000000000001,,,0.0,0.0,0.0,0.0,1.535357582348396,89.0865123200641,9.3781300975875,0.896,-1.7777777777777777,0.017921146953405,-0.0931899641577061,15.700000000000015,-1.28287765,,,-2.0,-2.645835954212544,279.0,2.0211357189013484,-2.3466817399999997,-4.379999999999996,-496.0,5.0,-26.0,,0.0799999999999983,,,-0.0010972234808613,-445.2000000000001,,,,,,1.535357582348396,,9.3781300975875,0.896,-1.7777777777777777,0.017921146953405,-0.0931899641577061,15.700000000000015,,
E07000126,0.0,4.0,-6.763405842923895,-182.0,-1.6086023102003535,-0.0328633399999995,-1.3200000000000074,-425.0,38.0,-10.0,,-0.6799999999999926,,,-0.0014217059217905,261.30000000000007,,,1.0,0.0,0.0,51.47114913093227,31.959352694382392,8.036833215278156,8.532664959407182,0.93,2.3351648351648358,-0.2087912087912088,0.0549450549450549,15.700000000000015,-1.28287765,,,4.0,-6.763405842923895,-182.0,-1.6086023102003535,-0.0328633399999995,-1.3200000000000074,-425.0,38.0,-10.0,,-0.6799999999999926,,,-0.0014217059217905,261.30000000000007,,,,,51.47114913093227,31.959352694382392,8.036833215278156,8.532664959407182,0.93,2.3351648351648358,-0.2087912087912088,0.0549450549450549,15.700000000000015,,
E07000127,0.0,-2.0,-4.848303233764696,294.0,0.8481590477077816,0.6702205499999998,-3.260000000000005,-641.0,56.0,-22.0,,-0.3800000000000096,,,-0.0010556292041046,-115.60000000000002,,,0.0,0.0,0.0,6.910873801818326,53.85578610417897,15.934603751289671,23.298736342713028,0.918,-2.1802721088435373,0.1904761904761904,-0.0748299319727891,15.700000000000015,-1.28287765,,,-2.0,-4.848303233764696,294.0,0.8481590477077816,0.6702205499999998,-3.260000000000005,-641.0,56.0,-22.0,,-0.3800000000000096,,,-0.0010556292041046,-115.60000000000002,,,,,6.910873801818326,53.85578610417897,15.934603751289671,23.298736342713028,0.918,-2.1802721088435373,0.1904761904761904,-0.0748299319727891,15.700000000000015,,
E07000128,0.0,3.0,-3.895545189627328,117.0,0.4146511490267244,0.2959686599999998,-1.5,-550.0,145.0,-29.0,,3.5400000000000063,,,0.0033474918665995,104.5,,,0.0,0.0,0.0,4.034971567462657,23.223986722413184,43.30815066070505,29.43289104941911,0.921,-4.700854700854701,1.2393162393162394,-0.2478632478632478,15.700000000000015,-1.28287765,,,3.0,-3.895545189627328,117.0,0.4146511490267244,0.2959686599999998,-1.5,-550.0,145.0,-29.0,,3.5400000000000063,,,0.0033474918665995,104.5,,,,,4.034971567462657,23.223986722413184,43.30815066070505,29.43289104941911,0.921,-4.700854700854701,1.2393162393162394,-0.2478632478632478,15.700000000000015,,
E08000011,0.0,18.0,-5.553322250513119,39.0,0.4508660095582399,0.8079829600000004,-4.340000000000003,-2181.0,164.0,-38.0,,0.0600000000000022,,0.0,0.0010165143052969,31.600000000000023,,,0.0,54.45221917993442,0.0,0.8545448399418586,44.04624277456647,0.0,0.6469932055572457,0.925,-55.92307692307692,4.205128205128205,-0.9743589743589745,15.700000000000015,-1.28287765,,,18.0,-5.553322250513119,39.0,0.4508660095582399,0.8079829600000004,-4.340000000000003,-2181.0,164.0,-38.0,,0.0600000000000022,,0.0,0.0010165143052969,31.600000000000023,,,54.45221917993442,,0.8545448399418586,44.04624277456647,,0.6469932055572457,0.925,,4.205128205128205,-0.9743589743589745,15.700000000000015,,
E08000012,0.0,7.0,-4.553073351069173,4535.0,40.55055764840745,0.2779730100000002,-3.779999999999987,-6752.0,-3.0,-90.0,,-1.6700000000000017,,0.0357142857142858,0.0006303632636901,-94.20000000000005,,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.839,-1.488864388092613,-0.0006615214994487,-0.0198456449834619,15.700000000000015,-1.28287765,,,7.0,-4.553073351069173,4535.0,40.55055764840745,0.2779730100000002,-3.779999999999987,-6752.0,-3.0,-90.0,,-1.6700000000000017,,0.0357142857142858,0.0006303632636901,-94.20000000000005,,,,,,,,,0.839,-1.488864388092613,-0.0006615214994487,-0.0198456449834619,15.700000000000015,,
E08000014,0.0,-1.0,-6.745708851970164,-171.0,-1.092106053077714,-0.8557228400000003,-3.769999999999996,-2250.0,258.0,-18.0,,-1.3799999999999957,,-0.3333333333333332,0.0028702983685305,-35.299999999999955,,,0.0,2.410842226929822,0.0,33.46666131896259,47.481049073692574,15.22199656531552,1.4194508150994856,0.921,13.157894736842104,-1.5087719298245614,0.1052631578947368,15.700000000000015,-1.28287765,,,-1.0,-6.745708851970164,-171.0,-1.092106053077714,-0.8557228400000003,-3.769999999999996,-2250.0,258.0,-18.0,,-1.3799999999999957,,-0.3333333333333332,0.0028702983685305,-35.299999999999955,,,2.410842226929822,,33.46666131896259,47.481049073692574,15.22199656531552,1.4194508150994856,0.921,13.157894736842104,-1.5087719298245614,0.1052631578947368,15.700000000000015,,
E08000013,0.0,3.0,-3.340530186008799,719.0,5.272857544109684,-0.8394512200000008,-1.9899999999999949,-1508.0,90.0,-23.0,,-2.299999999999997,,,0.0018241370645016,-112.29999999999995,,,0.0,0.0,0.0,58.44386540024096,10.3678798576672,22.23809924070494,8.950155501386904,0.945,-2.097357440890125,0.125173852573018,-0.0319888734353268,15.700000000000015,-1.28287765,,,3.0,-3.340530186008799,719.0,5.272857544109684,-0.8394512200000008,-1.9899999999999949,-1508.0,90.0,-23.0,,-2.299999999999997,,,0.0018241370645016,-112.29999999999995,,,,,58.44386540024096,10.3678798576672,22.23809924070494,8.950155501386904,0.945,-2.097357440890125,0.125173852573018,-0.0319888734353268,15.700000000000015,,
E08000015,0.0,-5.0,-2.516206942380059,552.0,3.430233280719904,-1.0773194399999992,-3.019999999999996,-2890.0,357.0,-65.0,,-0.7999999999999972,,0.2999999999999998,-0.0008035327318624,1.5999999999999943,,,1.0,0.0,0.0,63.64657979442033,27.192922381536437,8.001855322222152,1.1586425018210798,0.934,-5.235507246376812,0.6467391304347826,-0.1177536231884057,15.700000000000015,-1.28287765,,,-5.0,-2.516206942380059,552.0,3.430233280719904,-1.0773194399999992,-3.019999999999996,-2890.0,357.0,-65.0,,-0.7999999999999972,,0.2999999999999998,-0.0008035327318624,1.5999999999999943,,,,,63.64657979442033,27.192922381536437,8.001855322222152,1.1586425018210798,0.934,-5.235507246376812,0.6467391304347826,-0.1177536231884057,15.700000000000015,,
E06000011,0.0,9.0,-7.170227582697436,1228.0,0.5108994022019147,0.3384369199999995,-1.2900000000000065,-1048.0,173.0,-86.0,,0.2199999999999988,,-0.0669856459330144,-0.0004519114286586,110.2,,,1.0,0.0,8.309544679238131,0.0,19.62504737989197,30.67759168009097,41.387816260778926,0.923,-0.8534201954397395,0.1408794788273615,-0.0700325732899022,15.700000000000015,-1.28287765,,,9.0,-7.170227582697436,1228.0,0.5108994022019147,0.3384369199999995,-1.2900000000000065,-1048.0,173.0,-86.0,,0.2199999999999988,,-0.0669856459330144,-0.0004519114286586,110.2,,,,8.309544679238131,,19.62504737989197,30.67759168009097,41.387816260778926,0.923,-0.8534201954397395,0.1408794788273615,-0.0700325732899022,15.700000000000015,,
E06000010,0.0,1.0,-11.395187472934808,889.0,12.4190283542207,0.6614790500000023,-2.3599999999999994,-2127.0,98.0,-91.0,,-2.8100000000000023,,,0.0001868749794138,164.5,,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.913,-2.392575928008999,0.1102362204724409,-0.1023622047244094,15.700000000000015,-1.28287765,,,1.0,-11.395187472934808,889.0,12.4190283542207,0.6614790500000023,-2.3599999999999994,-2127.0,98.0,-91.0,,-2.8100000000000023,,,0.0001868749794138,164.5,,,,,,,,,0.913,-2.392575928008999,0.1102362204724409,-0.1023622047244094,15.700000000000015,,
E06000012,0.0,1.0,-6.91736692571159,53.0,0.2751490087628099,-0.8295108500000001,-2.019999999999996,-1037.0,164.0,-18.0,,0.9000000000000057,,0.0,-0.0004298065128793,-224.79999999999995,,,0.0,0.0,0.0,55.358040516764696,24.57334238174232,6.091338661840848,13.97727843965214,0.955,-19.566037735849054,3.0943396226415096,-0.3396226415094339,15.700000000000015,-1.28287765,,,1.0,-6.91736692571159,53.0,0.2751490087628099,-0.8295108500000001,-2.019999999999996,-1037.0,164.0,-18.0,,0.9000000000000057,,0.0,-0.0004298065128793,-224.79999999999995,,,,,55.358040516764696,24.57334238174232,6.091338661840848,13.97727843965214,0.955,-19.566037735849054,3.0943396226415096,-0.3396226415094339,15.700000000000015,,
E06000013,0.0,-3.0,-11.52366862590516,835.0,0.9863836529177092,-0.1924466800000015,-1.6500000000000057,-791.0,61.0,-30.0,,-2.8599999999999994,,0.25,-0.0017649769182727,-146.20000000000005,,,1.0,0.0,0.0,48.20886957947373,0.0,7.486562130385395,44.30456829014088,0.933,-0.9473053892215568,0.0730538922155688,-0.0359281437125748,15.700000000000015,-1.28287765,,,-3.0,-11.52366862590516,835.0,0.9863836529177092,-0.1924466800000015,-1.6500000000000057,-791.0,61.0,-30.0,,-2.8599999999999994,,0.25,-0.0017649769182727,-146.20000000000005,,,,,48.20886957947373,,7.486562130385395,44.30456829014088,0.933,-0.9473053892215568,0.0730538922155688,-0.0359281437125748,15.700000000000015,,
E06000014,0.0,-7.0,-9.195699075365413,1784.0,6.560343020626078,-0.5326350200000007,-1.9899999999999949,-850.0,342.0,-46.0,,-0.269999999999996,,1.0,-2.300370934813249e-05,7.100000000000023,,,1.0,0.0,0.0,77.68744570877347,0.0,5.753310265061167,16.55924402616537,0.916,-0.476457399103139,0.1917040358744394,-0.0257847533632287,15.700000000000015,-1.28287765,,,-7.0,-9.195699075365413,1784.0,6.560343020626078,-0.5326350200000007,-1.9899999999999949,-850.0,342.0,-46.0,,-0.269999999999996,,1.0,-2.300370934813249e-05,7.100000000000023,,,,,77.68744570877347,,5.753310265061167,16.55924402616537,0.916,-0.476457399103139,0.1917040358744394,-0.0257847533632287,15.700000000000015,,
E07000163,0.0,1.0,,33.0,0.0280281412730403,-1.3781138300000002,-1.4099999999999966,-139.0,15.0,-12.0,,-0.6500000000000057,,,0.0003827484820543,156.59999999999997,,,0.0,0.0,0.0,0.0,0.0,40.1257370178305,59.87426298216951,0.884,-4.212121212121212,0.4545454545454545,-0.3636363636363636,15.700000000000015,-1.28287765,,,1.0,,33.0,0.0280281412730403,-1.3781138300000002,-1.4099999999999966,-139.0,15.0,-12.0,,-0.6500000000000057,,,0.0003827484820543,156.59999999999997,,,,,,,40.1257370178305,59.87426298216951,0.884,-4.212121212121212,0.4545454545454545,-0.3636363636363636,15.700000000000015,,
E07000164,0.0,-2.0,,192.0,0.1464276012367662,-0.5960058500000001,-1.5900000000000034,-198.0,2.0,-19.0,,0.3800000000000096,,,0.0008955389921014,143.5,,,0.0,0.0,0.0,0.0,0.0,30.366590454731213,69.63340954526879,0.902,-1.03125,0.0104166666666666,-0.0989583333333333,15.700000000000015,-1.28287765,,,-2.0,,192.0,0.1464276012367662,-0.5960058500000001,-1.5900000000000034,-198.0,2.0,-19.0,,0.3800000000000096,,,0.0008955389921014,143.5,,,,,,,30.366590454731213,69.63340954526879,0.902,-1.03125,0.0104166666666666,-0.0989583333333333,15.700000000000015,,
E07000165,0.0,0.0,,713.0,0.5451289554916343,-1.1292033999999995,-2.9399999999999977,-372.0,170.0,-25.0,,0.2800000000000011,,,-0.0004924441996359,37.89999999999998,,,1.0,0.0,0.0,46.4590050667895,0.0,20.324095398945698,33.216899534264805,0.914,-0.5217391304347826,0.2384291725105189,-0.035063113604488,15.700000000000015,-1.28287765,,,0.0,,713.0,0.5451289554916343,-1.1292033999999995,-2.9399999999999977,-372.0,170.0,-25.0,,0.2800000000000011,,,-0.0004924441996359,37.89999999999998,,,,,46.4590050667895,,20.324095398945698,33.216899534264805,0.914,-0.5217391304347826,0.2384291725105189,-0.035063113604488,15.700000000000015,,
E07000166,0.0,-1.0,,521.0,0.3950838525665361,-0.6066235799999999,3.569999999999993,-96.0,-5.0,-1.0,,0.6999999999999957,,,0.0,-270.6,,,1.0,0.0,0.0,0.0,0.0,39.71190352117919,60.28809647882082,0.901,-0.1842610364683301,-0.0095969289827255,-0.0019193857965451,15.700000000000015,-1.28287765,,,-1.0,,521.0,0.3950838525665361,-0.6066235799999999,3.569999999999993,-96.0,-5.0,-1.0,,0.6999999999999957,,,0.0,-270.6,,,,,,,39.71190352117919,60.28809647882082,0.901,-0.1842610364683301,-0.0095969289827255,-0.0019193857965451,15.700000000000015,,
E07000167,0.0,1.0,,264.0,0.1752297251740842,-0.0373058099999994,-0.7800000000000011,-95.0,46.0,-25.0,,2.510000000000005,,,0.0025210402608234,-94.4,,,0.0,0.0,0.0,0.0,0.0,14.684216430467789,85.31578356953221,0.879,-0.3598484848484848,0.1742424242424242,-0.0946969696969697,15.700000000000015,-1.28287765,,,1.0,,264.0,0.1752297251740842,-0.0373058099999994,-0.7800000000000011,-95.0,46.0,-25.0,,2.510000000000005,,,0.0025210402608234,-94.4,,,,,,,14.684216430467789,85.31578356953221,0.879,-0.3598484848484848,0.1742424242424242,-0.0946969696969697,15.700000000000015,,
E07000168,0.0,-2.0,,-73.0,-0.0894401451233477,1.0117663199999996,-3.9399999999999977,-766.0,136.0,-45.0,,-1.009999999999991,,,-0.0006691192493558,-193.1,,,0.0,0.0,0.0,56.72577533758718,0.0,12.000111292476628,31.27411336993619,0.91,10.493150684931509,-1.8630136986301369,0.6164383561643836,15.700000000000015,-1.28287765,,,-2.0,,-73.0,-0.0894401451233477,1.0117663199999996,-3.9399999999999977,-766.0,136.0,-45.0,,-1.009999999999991,,,-0.0006691192493558,-193.1,,,,,56.72577533758718,,12.000111292476628,31.27411336993619,0.91,10.493150684931509,-1.8630136986301369,0.6164383561643836,15.700000000000015,,
E07000169,0.0,-3.0,,652.0,1.0879163198794115,-0.91366485,-2.279999999999987,-239.0,5.0,-12.0,,-5.1200000000000045,,,-0.0032292787944025,-104.29999999999995,,,0.0,0.0,0.0,0.0,0.0,22.21722224145292,77.78277775854708,0.918,-0.3665644171779141,0.0076687116564417,-0.0184049079754601,15.700000000000015,-1.28287765,,,-3.0,,652.0,1.0879163198794115,-0.91366485,-2.279999999999987,-239.0,5.0,-12.0,,-5.1200000000000045,,,-0.0032292787944025,-104.29999999999995,,,,,,,22.21722224145292,77.78277775854708,0.918,-0.3665644171779141,0.0076687116564417,-0.0184049079754601,15.700000000000015,,
E08000016,0.0,14.0,-1.386860115468906,1897.0,5.764597772683487,-0.0624535799999996,-4.099999999999994,-2084.0,142.0,-26.0,,0.1899999999999977,,-0.5,-0.0016513573140901,70.39999999999986,,,1.0,0.0,0.0,39.83201916938206,0.0,39.41165253007653,20.75632830054142,0.943,-1.098576700052715,0.0748550342646283,-0.0137058513442277,15.700000000000015,-1.28287765,,,14.0,-1.386860115468906,1897.0,5.764597772683487,-0.0624535799999996,-4.099999999999994,-2084.0,142.0,-26.0,,0.1899999999999977,,-0.5,-0.0016513573140901,70.39999999999986,,,,,39.83201916938206,,39.41165253007653,20.75632830054142,0.943,-1.098576700052715,0.0748550342646283,-0.0137058513442277,15.700000000000015,,
E08000017,0.0,1.0,-11.823769608489954,452.0,0.7957435466430525,-0.8570659599999999,-3.0,-2394.0,291.0,-61.0,,-0.1299999999999954,,0.1904761904761904,-0.0004991688048859,136.79999999999995,,,1.0,0.0,0.0,36.89429074044458,8.779785702862625,34.034928540423046,20.29099501626974,0.941,-5.29646017699115,0.6438053097345132,-0.1349557522123893,15.700000000000015,-1.28287765,,,1.0,-11.823769608489954,452.0,0.7957435466430525,-0.8570659599999999,-3.0,-2394.0,291.0,-61.0,,-0.1299999999999954,,0.1904761904761904,-0.0004991688048859,136.79999999999995,,,,,36.89429074044458,8.779785702862625,34.034928540423046,20.29099501626974,0.941,-5.29646017699115,0.6438053097345132,-0.1349557522123893,15.700000000000015,,
E08000018,0.0,8.0,-2.255519306977426,708.0,2.470908369434369,-1.91486435,-3.640000000000001,-1706.0,172.0,-92.0,,1.0300000000000011,,0.131868131868132,-0.0003319286497719,-204.19999999999985,,,1.0,4.283205436567021,0.0,42.072309395640055,13.652502577024396,27.01905089145955,12.972931699308976,0.948,-2.4096045197740112,0.2429378531073446,-0.1299435028248587,15.700000000000015,-1.28287765,,,8.0,-2.255519306977426,708.0,2.470908369434369,-1.91486435,-3.640000000000001,-1706.0,172.0,-92.0,,1.0300000000000011,,0.131868131868132,-0.0003319286497719,-204.19999999999985,,,4.283205436567021,,42.072309395640055,13.652502577024396,27.01905089145955,12.972931699308976,0.948,-2.4096045197740112,0.2429378531073446,-0.1299435028248587,15.700000000000015,,
