Area Code,Year,mean_happiness,suicides,crimes,population,population_density,unemployment,mean_income_support,n_is_claimants,house_sales,bankruptcy,processing,productivity,road_casualties,ofsted,infant_mortality,childhood_tooth_decay,gp_access,dental_access,mean_happiness_3clusters,mean_happiness_binary,Core City,Other City,Large Town,Medium Town,Small Town,Village or smaller,Code_E06000001,Code_E06000002,Code_E06000003,Code_E06000004,Code_E06000005,Code_E06000006,Code_E06000007,Code_E06000008,Code_E06000009,Code_E06000010,Code_E06000011,Code_E06000012,Code_E06000013,Code_E06000014,Code_E06000015,Code_E06000016,Code_E06000017,Code_E06000018,Code_E06000019,Code_E06000020,Code_E06000021,Code_E06000022,Code_E06000023,Code_E06000024,Code_E06000025,Code_E06000026,Code_E06000027,Code_E06000030,Code_E06000031,Code_E06000032,Code_E06000033,Code_E06000034,Code_E06000035,Code_E06000036,Code_E06000037,Code_E06000038,Code_E06000039,Code_E06000040,Code_E06000041,Code_E06000042,Code_E06000043,Code_E06000044,Code_E06000045,Code_E06000046,Code_E06000047,Code_E06000049,Code_E06000050,Code_E06000051,Code_E06000052,Code_E06000054,Code_E06000055,Code_E06000056,Code_E06000057,Code_E06000058,Code_E06000059,Code_E07000004,Code_E07000005,Code_E07000006,Code_E07000007,Code_E07000008,Code_E07000009,Code_E07000010,Code_E07000011,Code_E07000012,Code_E07000026,Code_E07000027,Code_E07000028,Code_E07000029,Code_E07000030,Code_E07000031,Code_E07000032,Code_E07000033,Code_E07000034,Code_E07000035,Code_E07000036,Code_E07000037,Code_E07000038,Code_E07000039,Code_E07000040,Code_E07000041,Code_E07000042,Code_E07000043,Code_E07000044,Code_E07000045,Code_E07000046,Code_E07000047,Code_E07000061,Code_E07000062,Code_E07000063,Code_E07000064,Code_E07000065,Code_E07000066,Code_E07000067,Code_E07000068,Code_E07000069,Code_E07000070,Code_E07000071,Code_E07000072,Code_E07000073,Code_E07000074,Code_E07000075,Code_E07000076,Code_E07000077,Code_E07000078,Code_E07000079,Code_E07000080,Code_E07000081,Code_E07000082,Code_E07000083,Code_E07000084,Code_E07000085,Code_E07000086,Code_E07000087,Code_E07000088,Code_E07000089,Code_E07000090,Code_E07000091,Code_E07000092,Code_E07000093,Code_E07000094,Code_E07000095,Code_E07000096,Code_E07000098,Code_E07000099,Code_E07000102,Code_E07000103,Code_E07000105,Code_E07000106,Code_E07000107,Code_E07000108,Code_E07000109,Code_E07000110,Code_E07000111,Code_E07000112,Code_E07000113,Code_E07000114,Code_E07000115,Code_E07000116,Code_E07000117,Code_E07000118,Code_E07000119,Code_E07000120,Code_E07000121,Code_E07000122,Code_E07000123,Code_E07000124,Code_E07000125,Code_E07000126,Code_E07000127,Code_E07000128,Code_E07000129,Code_E07000130,Code_E07000131,Code_E07000132,Code_E07000133,Code_E07000134,Code_E07000135,Code_E07000136,Code_E07000137,Code_E07000138,Code_E07000139,Code_E07000140,Code_E07000141,Code_E07000142,Code_E07000143,Code_E07000144,Code_E07000145,Code_E07000146,Code_E07000147,Code_E07000148,Code_E07000149,Code_E07000150,Code_E07000151,Code_E07000152,Code_E07000153,Code_E07000154,Code_E07000155,Code_E07000156,Code_E07000163,Code_E07000164,Code_E07000165,Code_E07000166,Code_E07000167,Code_E07000168,Code_E07000169,Code_E07000170,Code_E07000171,Code_E07000172,Code_E07000173,Code_E07000174,Code_E07000175,Code_E07000176,Code_E07000177,Code_E07000178,Code_E07000179,Code_E07000180,Code_E07000181,Code_E07000187,Code_E07000188,Code_E07000189,Code_E07000192,Code_E07000193,Code_E07000194,Code_E07000195,Code_E07000196,Code_E07000197,Code_E07000198,Code_E07000199,Code_E07000200,Code_E07000202,Code_E07000203,Code_E07000207,Code_E07000208,Code_E07000209,Code_E07000210,Code_E07000211,Code_E07000212,Code_E07000213,Code_E07000214,Code_E07000215,Code_E07000216,Code_E07000217,Code_E07000218,Code_E07000219,Code_E07000220,Code_E07000221,Code_E07000222,Code_E07000223,Code_E07000224,Code_E07000225,Code_E07000226,Code_E07000227,Code_E07000228,Code_E07000229,Code_E07000234,Code_E07000235,Code_E07000236,Code_E07000237,Code_E07000238,Code_E07000239,Code_E07000240,Code_E07000241,Code_E07000242,Code_E07000243,Code_E07000244,Code_E07000245,Code_E07000246,Code_E08000001,Code_E08000002,Code_E08000003,Code_E08000004,Code_E08000005,Code_E08000006,Code_E08000007,Code_E08000008,Code_E08000009,Code_E08000010,Code_E08000011,Code_E08000012,Code_E08000013,Code_E08000014,Code_E08000015,Code_E08000016,Code_E08000017,Code_E08000018,Code_E08000019,Code_E08000021,Code_E08000022,Code_E08000023,Code_E08000024,Code_E08000025,Code_E08000026,Code_E08000027,Code_E08000028,Code_E08000029,Code_E08000030,Code_E08000031,Code_E08000032,Code_E08000033,Code_E08000034,Code_E08000035,Code_E08000036,Code_E08000037,Code_E09000001,Code_E09000002,Code_E09000003,Code_E09000004,Code_E09000005,Code_E09000006,Code_E09000007,Code_E09000008,Code_E09000009,Code_E09000010,Code_E09000011,Code_E09000012,Code_E09000013,Code_E09000014,Code_E09000015,Code_E09000016,Code_E09000017,Code_E09000018,Code_E09000019,Code_E09000020,Code_E09000021,Code_E09000022,Code_E09000023,Code_E09000024,Code_E09000025,Code_E09000026,Code_E09000027,Code_E09000028,Code_E09000029,Code_E09000030,Code_E09000031,Code_E09000032,Code_E09000033,Code_N09000001,Code_N09000002,Code_N09000003,Code_N09000004,Code_N09000005,Code_N09000006,Code_N09000007,Code_N09000008,Code_N09000009,Code_N09000010,Code_N09000011,Code_S12000005,Code_S12000006,Code_S12000008,Code_S12000010,Code_S12000011,Code_S12000013,Code_S12000014,Code_S12000017,Code_S12000018,Code_S12000019,Code_S12000020,Code_S12000021,Code_S12000023,Code_S12000026,Code_S12000027,Code_S12000028,Code_S12000029,Code_S12000030,Code_S12000033,Code_S12000034,Code_S12000035,Code_S12000036,Code_S12000038,Code_S12000039,Code_S12000040,Code_S12000041,Code_S12000042,Code_S12000045,Code_S12000047,Code_S12000048,Code_S12000049,Code_S12000050,Code_W06000001,Code_W06000002,Code_W06000003,Code_W06000004,Code_W06000005,Code_W06000006,Code_W06000008,Code_W06000009,Code_W06000010,Code_W06000011,Code_W06000012,Code_W06000013,Code_W06000014,Code_W06000015,Code_W06000016,Code_W06000018,Code_W06000019,Code_W06000020,Code_W06000021,Code_W06000022,Code_W06000023,Code_W06000024,region_East Midlands,region_East of England,region_London,region_North East,region_North West,region_South East,region_South West,region_West Midlands,region_Yorkshire and The Humber,region_Wales,region_Scotland,region_NIreland,gardens_perc,income_support_rate,house_sales_pp,bankruptcy_pp,suicide_rates,no_rainy_days,inflation,previous_period_happiness_change
E07000036,8,-0.13999999999999968,1.0,-7.172479850472087,-39.0,-0.35574171691905576,1.33156774,3.7099999999999937,-148.0,17.0,-10.0,-1.0,,,,,,,,-1,0,0.0,0.0,0.0,68.4413922761574,15.34933110513443,16.209276618708166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.942,3.7948717948717947,-0.4358974358974359,0.2564102564102564,-0.02564102564102564,5.800000000000011,-0.748617897,-0.040000000000000036
E07000037,8,-0.4299999999999997,-3.0,-0.4368549842775664,-33.0,-0.061208216813582794,0.8116343500000003,-0.6299999999999955,-97.0,-109.0,-18.0,-11.0,,,,,,,,-1,0,0.0,0.0,0.0,29.338220854879886,33.816630664833845,36.84514848028627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.919,2.9393939393939394,3.303030303030303,0.5454545454545454,0.09090909090909091,5.800000000000011,-0.748617897,0.20000000000000018
E07000038,8,-0.75,-3.0,1.6878648253997497,754.0,2.735616787253889,1.6720408699999996,1.7399999999999949,-122.0,-63.0,-22.0,-1.0,,,,,,,,-1,0,0.5725779950808082,0.0,2.8967467612001236,0.0,52.86438365713034,43.66629158658873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.937,-0.16180371352785147,-0.08355437665782493,-0.029177718832891247,-0.003978779840848806,5.800000000000011,-0.748617897,0.04999999999999982
E07000039,8,-0.1800000000000006,2.0,-2.828700038917205,2255.0,6.669093763317846,1.55708482,4.469999999999999,-157.0,-84.0,-15.0,-4.0,,,,,,,,-1,0,0.0,6.7155699962126505,0.9259074690533617,47.18440409033827,8.182669882592142,36.99144856180357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.896,-0.06962305986696231,-0.03725055432372506,-0.0066518847006651885,0.0008869179600886918,5.800000000000011,-0.748617897,-0.27999999999999936
E07000129,8,0.040000000000000036,-6.0,-5.584330031242587,424.0,3.2498240956061863,0.8401968899999996,2.9599999999999937,-73.0,-210.0,-10.0,-8.0,,,,,,,,0,1,0.0,45.78467396088144,0.0,0.0,27.264260053427225,26.95106598569133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.925,-0.1721698113207547,-0.49528301886792453,-0.02358490566037736,-0.014150943396226415,5.800000000000011,-0.748617897,-0.1200000000000001
E07000130,8,-0.33000000000000007,-3.0,-4.101817172712558,2565.0,9.192144855301649,0.6367904599999998,3.2700000000000102,-169.0,-386.0,-6.0,-23.0,,,,,,,,-1,0,0.0,5.764567504139049,36.29208033937421,0.0,35.53673859601202,22.40661356047472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.929,-0.06588693957115009,-0.15048732943469786,-0.0023391812865497076,-0.0011695906432748538,5.800000000000011,-0.748617897,0.04999999999999982
E07000131,8,-0.16000000000000014,0.0,-7.490520088913776,1730.0,2.923301688451744,1.5015212699999996,1.0699999999999932,-36.0,32.0,-15.0,-10.0,,,,,,,,-1,0,0.0,6.267695983011857,0.0,27.832463280835253,21.224119624845162,44.67572111130773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.877,-0.020809248554913295,0.018497109826589597,-0.008670520231213872,0.0,5.800000000000011,-0.748617897,-0.2999999999999998
E07000132,8,0.08000000000000007,-3.0,-4.753334947461575,530.0,1.7824029078054195,1.0587889200000005,1.6000000000000085,-67.0,-135.0,9.0,1.0,,,,,,,,0,1,0.0,0.0,0.0,43.73853335997529,18.00966376632577,38.25180287369893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.921,-0.12641509433962264,-0.25471698113207547,0.016981132075471698,-0.005660377358490566,5.800000000000011,-0.748617897,-0.16000000000000014
E07000133,8,-0.3099999999999987,2.0,1.813123067782655,185.0,0.38431129131501507,0.7668622500000004,-0.6099999999999994,-34.0,-32.0,-10.0,4.0,,,,,,,,-1,0,0.0,0.0,0.0,53.93097212940761,0.0,46.0690278705924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.924,-0.1837837837837838,-0.17297297297297298,-0.05405405405405406,0.010810810810810811,5.800000000000011,-0.748617897,0.34999999999999876
E07000134,8,0.0,0.0,-1.164092633340374,1198.0,4.288864703860725,1.9556394400000006,3.530000000000001,-116.0,-164.0,-12.0,-4.0,,,,,,,,0,0,0.0,0.0,0.0,37.28153765054134,13.6014354649041,49.11702688455456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.912,-0.09682804674457429,-0.13689482470784642,-0.01001669449081803,0.0,5.800000000000011,-0.748617897,-0.1900000000000004
