Year,suicide_rates,crimes,population,population_density,unemployment,mean_income_support,n_is_claimants,house_sales,bankruptcy,processing,productivity,road_casualties,ofsted,infant_mortality,childhood_tooth_decay,gp_access,dental_access,Core City,Other City,Large Town,Medium Town,Small Town,Village or smaller,gardens_perc,income_support_rate,house_sales_pp,bankruptcy_pp,no_rainy_days,inflation,previous_period_happiness_change,Year_no_outliers,suicide_rates_no_outliers,crimes_no_outliers,population_no_outliers,population_density_no_outliers,unemployment_no_outliers,mean_income_support_no_outliers,n_is_claimants_no_outliers,house_sales_no_outliers,bankruptcy_no_outliers,processing_no_outliers,productivity_no_outliers,road_casualties_no_outliers,ofsted_no_outliers,infant_mortality_no_outliers,childhood_tooth_decay_no_outliers,gp_access_no_outliers,dental_access_no_outliers,Core City_no_outliers,Other City_no_outliers,Large Town_no_outliers,Medium Town_no_outliers,Small Town_no_outliers,Village or smaller_no_outliers,gardens_perc_no_outliers,income_support_rate_no_outliers,house_sales_pp_no_outliers,bankruptcy_pp_no_outliers,no_rainy_days_no_outliers,inflation_no_outliers,previous_period_happiness_change_no_outliers
1.0,0.572463768115942,0.6625899920415459,0.3347115980979946,0.34067134303381846,0.8701378842438549,0.673430321592649,0.9782829307895271,0.3415778251599147,0.702439024390244,0.48192771084337355,,,,,,,,0.0,0.0671556999621265,0.009259074690533617,0.5297578212576536,0.09185082757751241,0.36991448561803575,0.9227323628219486,0.4497167821101705,0.7878199105565786,0.5374381715845131,0.6144329896907219,0.188636651321465,0.3964757709251103,,0.4264705882352941,0.5189727733240056,0.320192663949611,0.25244555845170724,0.8654905706817025,0.8419437340153457,0.9772196261682243,0.41441692179237405,0.7055555555555556,0.5405405405405406,,,,,,,,,0.0667325104900298,0.008705074007499331,0.5367698180828695,0.10586442005679697,0.4335078772503177,0.8253521126760563,0.24717700846907537,0.6149477031960402,0.412770257358042,0.6700000000000002,0.19406226932324305,0.35353535353535404
0.75,0.5797101449275363,0.6833144871353377,0.2432292743436014,0.33326080945867725,0.6614278132208105,0.5164624808575803,0.9937081388268724,0.39658848614072495,0.8146341463414635,0.5240963855421688,0.40740740740740816,0.476748887990295,,0.4595119692171533,,0.2620320855614976,,0.0,0.0,0.0,0.0,0.3118716860191927,0.7221643920117202,0.9417693169092947,0.4499402329404962,0.7911759566660842,0.5409992069785885,0.1999999999999998,0.35942235908331255,0.6387665198237883,0.8333333333333334,0.4411764705882353,0.5706258686250474,0.1890329751759911,0.24296003971932834,0.6340776485175896,0.6322250639386197,0.9949766355140187,0.48622321180072364,0.8333333333333334,0.6351351351351352,0.45618427641462234,0.4750705550329257,,0.4534031817645974,,0.24157303370786543,,,,,,0.36170767306824897,0.8464401962970695,0.8732394366197183,0.24760814625949112,0.6215361621062045,0.4184544602538979,0.0,0.4747224282497903,0.6313131313131313
0.375,0.5144927536231885,0.6932983862560184,0.3063882571842051,0.3369697238089135,0.5534356814880974,0.5321592649310871,0.9851836817536026,0.376545842217484,0.6926829268292684,0.5602409638554218,0.40539452495974265,0.4528912252325109,,0.6162217565575034,0.3551628551628552,,,0.0,0.0,0.0,0.5383828919864738,0.21962292335049677,0.32481938910114894,0.8835386338185889,0.449782652035067,0.7885327614111386,0.5369293857870309,0.3587628865979377,0.0705469939115782,0.43612334801762126,0.33333333333333337,0.3088235294117647,0.5955094322738903,0.2795850314931456,0.24770746798332943,0.5143384588728329,0.6531969309462922,0.9851635514018692,0.46006123016977457,0.6944444444444445,0.7162162162162162,0.4536805207811716,0.44731890874882413,,0.6366742396842342,0.4096713073564544,,,,,,0.5455208213804216,0.2544395545153146,0.38064420732631904,0.7267605633802818,0.2473041013683648,0.6163471442082008,0.4119581222952368,0.25666666666666604,0.0,0.3989898989898994
0.5,0.6086956521739131,0.745501252304043,0.3152263799875956,0.33663035928896334,0.5233889894311958,0.5455589586523738,0.9775725593667547,0.47228144989339016,0.6926829268292684,0.5060240963855422,0.4581320450885672,0.4864536999595631,0.49270028217396633,0.37505214646891416,0.4762300762300764,0.6096256684491973,0.5765306122448975,0.0,0.0,0.36894290740444585,0.09857409952984862,0.3820435625332892,0.20290995016269742,0.973124300111982,0.4496500868597686,0.7905227342466743,0.537068894896371,0.24742268041237114,0.6790612497826604,0.6167400881057267,0.5,0.5,0.7256182529116423,0.29225639125602076,0.24727307976034238,0.4810233784065667,0.6710997442455253,0.9764018691588785,0.5850264403005845,0.6944444444444445,0.5945945945945946,0.5192789183775662,0.4863593603010348,0.4966974900924703,0.3546279786998607,0.553587610182058,0.6067415730337072,0.6687499999999993,,,0.3690093625922412,0.09929048726619617,0.4433044874995637,0.23773331815128723,0.9521126760563379,0.24704832314332567,0.6202537813137324,0.4121808097991658,0.07666666666666694,1.0,0.606060606060606
0.375,0.5942028985507247,,0.2531010957204879,0.33350448312936654,0.5556494414629238,0.5558958652373654,0.9628577227521818,0.42388059701492536,0.7268292682926829,0.4036144578313254,0.410225442834139,0.4795794581479982,,0.5824539556482137,0.39133749133749135,,,0.0,0.0,0.0,0.32276762200848613,0.146766879739245,0.5817682393069518,0.9552071668533035,0.44825705093116625,0.7919215725604253,0.536185707783341,0.3587628865979377,0.0705469939115782,0.47136563876652,0.33333333333333337,0.47058823529411764,,0.20318636532048906,0.24327194319354833,0.516793024971313,0.6849104859335039,0.95946261682243,0.5218480378513777,0.7333333333333334,0.3648648648648649,0.4596895343014522,0.4783631232361242,,0.5971830202696843,0.4526732020759536,,,,,,0.32675740506719453,0.16972155399906988,0.6818578703139123,0.9070422535211271,0.24436052631861915,0.622999926167347,0.41077104713468343,0.25666666666666604,0.0,0.43939393939393984
1.0,0.4710144927536232,0.6169415620313226,0.4435600578871201,0.3469002920292094,0.7604488945386116,0.6137059724349154,0.8634057235640349,0.2712153518123667,0.7707317073170732,0.40963855421686757,,,0.41159717475506935,,,,,0.9210060755199645,0.0,0.0,0.0,0.06947181273935238,0.017103909465020578,0.8812989921612542,0.4488655631285677,0.7873310817375894,0.5384262607376573,0.6144329896907219,0.188636651321465,0.49779735682819387,,0.22058823529411764,0.40520002783659825,0.47625046313449426,0.2604186432208007,0.7438699439793286,0.7621483375959083,0.8449766355140187,0.3225716671305316,0.7833333333333334,0.3783783783783784,,,0.4093696923947914,,,,,0.9214848945491478,,,,0.07984179658401361,0.019918301353422006,0.7211267605633804,0.2455346217732939,0.6139880535121778,0.41434746696258856,0.6700000000000002,0.19406226932324305,0.46969696969696995
0.75,0.6521739130434783,0.6800291446440384,0.23744056233202399,0.3331520996391099,0.6857966359174591,0.4984686064318529,0.9855896082809011,0.3302771855010661,0.7853658536585366,0.5000000000000001,0.4404186795491148,0.45895673271330345,,0.5538879114207138,,0.518716577540107,,0.0,0.0,0.0035180399166600254,0.37129148975123716,0.2173172460989492,0.4721801600765088,0.9552071668533035,0.4491205783433229,0.7850229472440587,0.539286450814601,0.1999999999999998,0.35942235908331255,0.3436123348017619,0.8333333333333334,0.588235294117647,0.562437581864301,0.1807336050389033,0.2428208906257517,0.6610972381439473,0.6081841432225071,0.9856308411214953,0.3996660172557751,0.8,0.5810810810810811,0.4972458688032048,0.4543744120413923,,0.5637752208271218,,0.5112359550561798,,,,0.0029541359285391294,0.37598975805044627,0.2517584815815555,0.5533909527218023,0.9070422535211271,0.24602666154800285,0.6094568138409804,0.41572052125305836,0.0,0.4747224282497903,0.29292929292929293
0.0,,,0.18870167459168907,0.3325508889760044,0.7112245742329066,0.4284073506891271,0.9066368987213315,,,,0.4388083735909825,,,,,,,0.0,0.0,0.0,0.24740511353365383,0.14595109410694487,0.6496187800963081,0.9361702127659575,0.4556828446167743,,,0.8185567010309281,0.0,,,,,0.11085587254538719,0.2420513380761049,0.6892911507871796,0.5145780051150903,0.8947429906542056,,,,0.4952428642964444,,,,,,,,,,0.2502945468588127,0.16877294734692835,0.7613970856498897,0.8591549295774648,0.25868824341427804,,,1.0,,
0.25,0.5217391304347826,0.6673230743865165,0.41709737440562333,0.34764361044338477,0.546450500880297,0.4911944869831547,0.9305865638319465,0.5554371002132196,0.6731707317073171,0.4337349397590362,0.5096618357487921,0.47027901334411626,0.41672362724994294,0.40125040692713687,0.45980595980595984,0.53475935828877,0.602040816326531,0.0,0.6891473425111256,0.0,0.16577107231885,0.06325570360209455,0.1068515836796116,0.8902575587905934,0.44936538506084817,0.7901590111453118,0.5376221596018946,1.0,0.1561784612973196,0.6255506607929512,0.16666666666666666,0.32352941176470584,0.5307693624484219,0.43831048536495,0.261370094377494,0.5065934514164524,0.5984654731457809,0.9223130841121495,0.693570832173671,0.6722222222222223,0.43243243243243246,0.58337506259389,0.46754468485418627,0.4148896018116625,0.38526667071342824,0.5340637614301014,0.5280898876404493,0.7000000000000002,,0.6899921841293813,,0.16746858677987927,0.07261362015558741,0.12512688926164547,0.743661971830986,0.24649900451096685,0.6195397342983423,0.4130639430717372,,0.14072220422044313,0.6161616161616159
0.5,0.572463768115942,,0.23196195989249535,0.3385714539326518,0.6258946669504402,0.5359877488514544,0.987619240917394,0.33837953091684436,0.7219512195121951,0.5361445783132531,0.52938808373591,0.481601293974929,,0.5723079705201755,,,,0.0,0.0,0.970460510056372,0.0,0.0,0.029539489943627827,0.9742441209406494,0.4490619459037442,0.7849933346029327,0.5321233074042063,0.24742268041237114,0.6790612497826604,0.4008810572687226,0.5,0.4264705882352941,,0.17287884401630232,0.24975769027014316,0.594679313919719,0.6583120204603583,0.9879672897196262,0.41024213748956306,0.7277777777777779,0.6621621621621622,0.6079118678017021,0.48071495766698025,,0.5853173578907673,,,,,,0.9715645852148976,,,0.034496170623271365,0.9549295774647886,0.24591353303373512,0.609398679458164,0.40428655443977196,0.07666666666666694,1.0,0.35858585858585895
0.125,,,0.1969712631796568,0.33077336378165456,0.5667943247900089,0.15620214395099485,0.8705094377917597,,,,0.41344605475040297,,,,,,,0.011379525947820155,0.0,0.4380321718865458,0.0,0.3868055780356148,0.2059967032342409,0.894736842105263,0.46117979764979733,,,0.0,0.35354277339529155,0.5682819383259908,0.0,,,0.12271211559836977,0.23977609725068844,0.5291502150448772,0.15089514066496174,0.8531542056074766,,,,0.4636955433149724,,,,,,,0.010050226026361669,,0.4382178062974822,,0.4488418240304494,0.2413518289898184,0.7549295774647888,0.2692943538557683,,,,0.4650602294906102,0.5505050505050504
0.5,0.5217391304347826,0.6845661781026379,0.24405623320239817,0.33424333592824546,0.6840219476908553,0.5290964777947931,0.9948244367769434,0.4420042643923241,0.6829268292682927,0.5180722891566266,0.3643317230273751,0.45774363121714495,0.43381180223285476,0.5392847788738037,0.09175329175329172,,,0.0,0.0,0.0,0.20442498955027627,0.5439807903165937,0.33330948940614313,0.9283314669652856,0.45002418770662944,0.7946818227950878,0.5326270535851375,0.24742268041237114,0.6790612497826604,0.5066079295154183,0.5,0.32352941176470584,0.5737455447632986,0.19021859948128939,0.24421767834111532,0.6591295046922957,0.649104859335039,0.9962616822429906,0.5455051489006402,0.6833333333333335,0.6216216216216217,0.4026039058587875,0.45296331138287865,0.43328929986789955,0.5466969540753439,0.09654831534722796,,,,,,0.20668688049487827,0.6316073031197421,0.3905969049544699,0.8394366197183099,0.24777013300311973,0.6284187418389602,0.405090645155969,0.07666666666666694,1.0,0.47979797979797983
0.375,,,0.2176452346495762,0.33265494047193345,0.6280864804535197,0.4977029096477796,0.9855896082809011,,,,0.44726247987117546,,,,,,,0.0,0.0,0.0,0.0,0.3420732363727354,0.6952588841351611,0.8936170212765957,0.4820008371703642,,,0.3587628865979377,0.0705469939115782,0.4933920704845812,0.33333333333333337,,,0.15235272323082624,0.24218452449294783,0.5971095462755424,0.6071611253196941,0.9856308411214953,,,,0.5057586379569348,,,,,,,,,,,0.3968264474570311,0.814899652038752,0.7521126760563381,0.3094675631473742,,,0.25666666666666604,0.0,0.46464646464646453
0.0,0.5942028985507247,0.6506999317727176,0.2857659706429605,0.3331490696419996,0.6110666465355918,0.40275650842266403,0.8869494621473514,0.346908315565032,0.5609756097560976,,0.4239130434782609,,0.5103668261562997,0.555975339344352,0.6167706167706168,,,0.0,0.0,0.23382997258857655,0.0,0.23148722243362238,0.5599461344787202,0.9238521836506159,0.446934727593212,0.7877533302233971,0.5332862855798637,0.8185567010309281,0.0,,,0.47058823529411764,0.4893383521513085,0.2500185253797703,0.24281701221483062,0.5782383462304775,0.48030690537084403,0.8720794392523364,0.42137489563039243,0.5444444444444445,,0.4767150726089129,,0.5157199471598414,0.566216453952308,0.7206524425405717,,,,,0.23366335749072967,,0.26823552319585775,0.6562764515835069,0.828169014084507,0.241809166087333,0.6148169952811076,0.4061429257425921,1.0,,
0.375,0.4347826086956522,0.7295013750319989,0.5721521604300186,0.40770360560487273,0.42889534584274336,0.5172281776416536,0.8748731479602192,0.5134328358208955,0.6000000000000001,0.6445783132530121,0.4287439613526572,0.4573392640517588,,0.5434473943414297,0.4038115038115038,,,1.0,0.0,0.0,0.0,0.0,0.0,0.8600223964165732,0.44933221637278614,0.7890289563489412,0.5376528858789044,0.3587628865979377,0.0705469939115782,0.5726872246696035,0.33333333333333337,0.14705882352941174,0.685740650017209,0.6606150426083734,0.338247177976704,0.37625100167576897,0.6332480818414328,0.858177570093458,0.6387419983300863,0.588888888888889,0.9054054054054055,0.4827240861291935,0.45249294449670746,,0.5515651052828214,0.46750144163440155,,,,,,,,,0.6676056338028167,0.24643500709882377,0.6173212547694009,0.4131129890298448,0.25666666666666604,0.0,0.5555555555555557
0.375,,0.6768023526681499,,,0.44327827075323656,,,,0.6926829268292684,,,,,0.5096174334313855,0.48731808731808735,,,0.0,0.0,0.0,0.9863218227678799,0.0,0.12150409902180767,0.9720044792833147,,,,0.3587628865979377,0.0705469939115782,0.8193832599118942,0.33333333333333337,,0.554395224610583,,,0.3921984577160515,,,,0.6944444444444445,,,,,0.5120011901592677,0.566768267567345,,,,,,1.0,,0.14230360678604684,0.9492957746478872,,,,0.25666666666666604,0.0,0.8383838383838383
0.25,,,0.24782923299565845,0.33306746974355267,,,,,,,0.5068438003220619,,,,,,,,,,,,,,,,,1.0,0.1561784612973196,0.4581497797356825,0.16666666666666666,,,0.19562801037421268,0.24271256395109497,,,,,,,0.5798698047070608,,,,,,,,,,,,,,,,,,0.14072220422044313,0.42424242424242414
0.625,0.572463768115942,0.7254557263208304,0.290262559437668,0.3352718518986273,0.7178082865444194,0.5616385911179175,0.9922873959813274,0.30575692963752665,0.7707317073170732,0.4698795180722892,0.2793880837359103,0.5034371209057822,,0.5882628917199267,,,,0.0,0.0,0.0,0.0,0.42454025123065103,0.621791896783775,0.9350503919372901,0.4499277602992209,0.7866047020229634,0.5383512544802869,0.6742268041237117,0.9999999999999998,0.5550660792951542,0.6666666666666666,0.4264705882352941,0.6756573993765157,0.2564653575398296,0.24553418374584554,0.6965910194385913,0.6925831202046047,0.993341121495327,0.36765933760089065,0.7833333333333334,0.5135135135135136,0.29694541812719094,0.5061147695202257,,0.6039765325149546,,,,,,,,0.4927202163334278,0.7287764397688787,0.856338028169014,0.2475840808890817,0.6125620531692638,0.414227740327447,0.7666666666666669,,0.5353535353535355
0.375,0.6086956521739131,0.6763862963187122,0.5047550134380815,0.42350713919367156,0.518306777993371,0.5202909647779477,0.9526080779378933,0.4669509594882729,0.6780487804878049,0.5180722891566266,0.41586151368760055,0.4710877476748886,0.5382050166739161,0.6496350156619218,0.41275121275121274,,0.5765306122448983,0.0,0.9985244428623513,0.0,0.0,0.0,0.0014755571376488111,0.8768197088465846,0.4497005172112489,0.788905870306124,0.5379066379968094,0.3587628865979377,0.0705469939115782,0.5991189427312773,0.33333333333333337,0.5,0.5533582585387509,0.5639866617265654,0.358475777223213,0.4753883393587718,0.6373401534526859,0.9476635514018692,0.5780684664625662,0.6777777777777778,0.6216216216216217,0.466700050075112,0.4684854186265287,0.5456947279932748,0.6757508248072168,0.4781283466512892,,0.6687500000000002,,1.0,,,,0.001597638516371417,0.7098591549295776,0.2471456261172077,0.6170796170477919,0.4135180337328054,0.25666666666666604,0.0,0.5858585858585859
0.375,0.644927536231884,0.7037395502149594,0.32825098201364483,0.3420695769851693,0.543494301312599,0.5111026033690658,0.9725999594073473,0.35287846481876334,0.6390243902439025,0.39156626506024106,0.41304347826086973,0.4803881924787705,0.43381180223285476,0.5478105265233285,0.36569646569646563,,,0.0,0.0,0.7768744570877347,0.0,0.06458115954063906,0.1655924402616537,0.9451287793952967,0.44960234407701966,0.7880122543168616,0.5364391477067535,0.3587628865979377,0.0705469939115782,0.5374449339207048,0.33333333333333337,0.5735294117647058,0.6215326687669491,0.3109299740644683,0.25423530465598565,0.5033156853886417,0.6250639386189265,0.9706775700934579,0.429167826328973,0.6333333333333334,0.33783783783783783,0.46319479218828213,0.4793038570084666,0.43328929986789955,0.5566677594589968,0.4221929318724771,,,,,0.7776445956270666,,0.07415487838647672,0.19398708678319176,0.8816901408450704,0.2469562057059786,0.6153253049690498,0.4111755935059392,0.25666666666666604,0.0,0.5151515151515152
0.0,0.5072463768115942,0.6427503451227703,0.3470642960512714,0.3433973996367449,0.7105865094703167,0.40084226646248033,0.9401258372234625,0.4115138592750533,0.6292682926829268,,0.3385668276972623,,,0.571346219521729,,,,0.0,0.057645675041390496,0.3629208033937421,0.0,0.3989014461396579,0.22406613560474722,0.9596864501679732,0.44917395722106435,0.7889647017248176,0.5366109431867252,0.8185567010309281,0.0,,,0.2941176470588235,0.4695250464483089,0.3379029270100037,0.25593492405681373,0.6885836792669164,0.4777493606138109,0.9332943925233644,0.505705538547175,0.6222222222222222,,0.3705558337506253,,,0.5841925964707437,,,,,0.05720309783729775,0.3629768704310332,,0.4629070643247288,0.26253409895548446,0.9183098591549299,0.24612965356360994,0.617195112595839,0.41144981722367446,1.0,,
0.75,0.5797101449275363,0.6762283751444316,0.2272586313830887,0.3345865942418518,0.8052987273736485,0.495405819295559,0.9669169880251675,0.37377398720682303,0.7268292682926829,0.4698795180722892,0.3764090177133659,0.4504650222401939,,0.6242399810862491,,,,0.0,0.0,0.0,0.768418369481576,0.1722969134765134,0.16209276618708165,0.9742441209406494,0.44422114616233493,0.7913617103235747,0.5297202797202798,0.1999999999999998,0.35942235908331255,0.5770925110132158,0.8333333333333334,0.4411764705882353,0.5529646606523728,0.16613560577991848,0.2446570506387701,0.7935984061663877,0.6040920716112541,0.9641355140186916,0.456443083774005,0.7333333333333334,0.5135135135135136,0.41762643965948915,0.4444967074317968,,0.6460515001410354,,,,,,,0.7789149911681669,0.19940822519513826,0.18988452066382505,0.9549295774647886,0.23657343928105334,0.621900826446281,0.40045078888054086,0.0,0.4747224282497903,0.5606060606060607
